

   TLevel      Time           dt       Iter    ItCum
   1656  0.16780000E+02  0.100000E-01    4     7600
   1657  0.16790000E+02  0.100000E-01    4     7604
   1658  0.16800000E+02  0.100000E-01    5     7609
   1659  0.16810000E+02  0.100000E-01    5     7614
   1660  0.16820000E+02  0.100000E-01    4     7618
   1661  0.16830000E+02  0.100000E-01    4     7622
   1662  0.16840000E+02  0.100000E-01    4     7626
   1663  0.16850000E+02  0.100000E-01    4     7630
   1664  0.16860000E+02  0.100000E-01    4     7634
   1665  0.16870000E+02  0.100000E-01    5     7639
   1666  0.16880000E+02  0.100000E-01    5     7644
   1667  0.16890000E+02  0.100000E-01    4     7648
   1668  0.16900000E+02  0.100000E-01    4     7652
   1669  0.16910000E+02  0.100000E-01    5     7657
   1670  0.16920000E+02  0.100000E-01    5     7662
   1671  0.16930000E+02  0.100000E-01    5     7667
   1672  0.16940000E+02  0.100000E-01    4     7671
   1673  0.16950000E+02  0.100000E-01    4     7675
   1674  0.16960000E+02  0.100000E-01    4     7679
   1675  0.16970000E+02  0.100000E-01    5     7684
   1676  0.16980000E+02  0.100000E-01    6     7690
   1677  0.16990000E+02  0.100000E-01    4     7694
   1678  0.17000000E+02  0.100000E-01    4     7698
   1679  0.17010000E+02  0.100000E-01    4     7702
   1680  0.17020000E+02  0.100000E-01    4     7706
   1681  0.17030000E+02  0.100000E-01    4     7710
   1682  0.17040000E+02  0.100000E-01    4     7714
   1683  0.17050000E+02  0.100000E-01    4     7718
   1684  0.17060000E+02  0.100000E-01    4     7722
   1685  0.17070000E+02  0.100000E-01    4     7726
   1686  0.17080000E+02  0.100000E-01    4     7730
   1687  0.17090000E+02  0.100000E-01    4     7734
   1688  0.17100000E+02  0.100000E-01    4     7738
   1689  0.17110000E+02  0.100000E-01    4     7742
   1690  0.17120000E+02  0.100000E-01    4     7746
   1691  0.17130000E+02  0.100000E-01    4     7750
   1692  0.17140000E+02  0.100000E-01    4     7754
   1693  0.17150000E+02  0.100000E-01    4     7758
   1694  0.17160000E+02  0.100000E-01    4     7762
   1695  0.17170000E+02  0.100000E-01    4     7766
   1696  0.17180000E+02  0.100000E-01    4     7770
   1697  0.17190000E+02  0.100000E-01    5     7775
   1698  0.17200000E+02  0.100000E-01    5     7780
   1699  0.17210000E+02  0.100000E-01    6     7786
   1700  0.17220000E+02  0.100000E-01    4     7790
   1701  0.17230000E+02  0.100000E-01    5     7795
   1702  0.17240000E+02  0.100000E-01    5     7800
   1703  0.17250000E+02  0.100000E-01    6     7806
   1704  0.17260000E+02  0.100000E-01    4     7810
   1705  0.17270000E+02  0.100000E-01    4     7814
   1706  0.17280000E+02  0.100000E-01    4     7818
   1707  0.17290000E+02  0.100000E-01    5     7823
   1708  0.17300000E+02  0.100000E-01    6     7829
   1709  0.17310000E+02  0.100000E-01    5     7834
   1710  0.17320000E+02  0.100000E-01    5     7839
   1711  0.17330000E+02  0.100000E-01    4     7843
   1712  0.17340000E+02  0.100000E-01    4     7847
   1713  0.17350000E+02  0.100000E-01    4     7851
   1714  0.17360000E+02  0.100000E-01    4     7855
   1715  0.17370000E+02  0.100000E-01    5     7860
   1716  0.17380000E+02  0.100000E-01    5     7865
   1717  0.17390000E+02  0.100000E-01    4     7869
   1718  0.17400000E+02  0.100000E-01    4     7873
   1719  0.17410000E+02  0.100000E-01    4     7877
   1720  0.17420000E+02  0.100000E-01    4     7881
   1721  0.17430000E+02  0.100000E-01    4     7885
   1722  0.17440000E+02  0.100000E-01    4     7889
   1723  0.17450000E+02  0.100000E-01    4     7893
   1724  0.17460000E+02  0.100000E-01    4     7897
   1725  0.17470000E+02  0.100000E-01    4     7901
   1726  0.17480000E+02  0.100000E-01    4     7905
   1727  0.17490000E+02  0.100000E-01    5     7910
   1728  0.17500000E+02  0.100000E-01    6     7916
   1729  0.17510000E+02  0.100000E-01    5     7921
   1730  0.17520000E+02  0.100000E-01    5     7926
   1731  0.17530000E+02  0.100000E-01    4     7930
   1732  0.17540000E+02  0.100000E-01    4     7934
   1733  0.17550000E+02  0.100000E-01    4     7938
   1734  0.17560000E+02  0.100000E-01    5     7943
   1735  0.17570000E+02  0.100000E-01    5     7948
   1736  0.17580000E+02  0.100000E-01    4     7952
   1737  0.17590000E+02  0.100000E-01    4     7956
   1738  0.17600000E+02  0.100000E-01    4     7960
   1739  0.17610000E+02  0.100000E-01    4     7964
   1740  0.17620000E+02  0.100000E-01    4     7968
   1741  0.17630000E+02  0.100000E-01    4     7972
   1742  0.17640000E+02  0.100000E-01    4     7976
   1743  0.17650000E+02  0.100000E-01    4     7980
   1744  0.17660000E+02  0.100000E-01    4     7984
   1745  0.17670000E+02  0.100000E-01    4     7988
   1746  0.17680000E+02  0.100000E-01    4     7992
   1747  0.17690000E+02  0.100000E-01    5     7997
   1748  0.17700000E+02  0.100000E-01    5     8002
   1749  0.17710000E+02  0.100000E-01    4     8006
   1750  0.17720000E+02  0.100000E-01    4     8010
   1751  0.17730000E+02  0.100000E-01    4     8014
   1752  0.17740000E+02  0.100000E-01    5     8019
   1753  0.17750000E+02  0.100000E-01    5     8024
   1754  0.17760000E+02  0.100000E-01    5     8029
   1755  0.17770000E+02  0.100000E-01    4     8033
   1756  0.17780000E+02  0.100000E-01    4     8037
   1757  0.17790000E+02  0.100000E-01    5     8042
   1758  0.17800000E+02  0.100000E-01    6     8048
   1759  0.17810000E+02  0.100000E-01    5     8053
   1760  0.17820000E+02  0.100000E-01    4     8057
   1761  0.17830000E+02  0.100000E-01    4     8061
   1762  0.17840000E+02  0.100000E-01    4     8065
   1763  0.17850000E+02  0.100000E-01    4     8069
   1764  0.17860000E+02  0.100000E-01    5     8074
   1765  0.17870000E+02  0.100000E-01    5     8079
   1766  0.17880000E+02  0.100000E-01    4     8083
   1767  0.17890000E+02  0.100000E-01    4     8087
   1768  0.17900000E+02  0.100000E-01    4     8091
   1769  0.17910000E+02  0.100000E-01    4     8095
   1770  0.17920000E+02  0.100000E-01    5     8100
   1771  0.17930000E+02  0.100000E-01    5     8105
   1772  0.17940000E+02  0.100000E-01    9     8114
   1773  0.17950000E+02  0.100000E-01    5     8119
   1774  0.17960000E+02  0.100000E-01    5     8124
   1775  0.17970000E+02  0.100000E-01    6     8130
   1776  0.17980000E+02  0.100000E-01    6     8136
   1777  0.17990000E+02  0.100000E-01    4     8140
   1778  0.18000000E+02  0.100000E-01    4     8144
   1779  0.18010000E+02  0.100000E-01    5     8149
   1780  0.18020000E+02  0.100000E-01    5     8154
   1781  0.18030000E+02  0.100000E-01    7     8161
   1782  0.18040000E+02  0.100000E-01    5     8166
   1783  0.18050000E+02  0.100000E-01    5     8171
   1784  0.18060000E+02  0.100000E-01    5     8176
   1785  0.18070000E+02  0.100000E-01    7     8183
   1786  0.18080000E+02  0.100000E-01    4     8187
   1787  0.18090000E+02  0.100000E-01    4     8191
   1788  0.18100000E+02  0.100000E-01    4     8195
   1789  0.18110000E+02  0.100000E-01    4     8199
   1790  0.18120000E+02  0.100000E-01    4     8203
   1791  0.18130000E+02  0.100000E-01    4     8207
   1792  0.18140000E+02  0.100000E-01    4     8211
   1793  0.18150000E+02  0.100000E-01    4     8215
   1794  0.18160000E+02  0.100000E-01    4     8219
   1795  0.18170000E+02  0.100000E-01    4     8223
   1796  0.18180000E+02  0.100000E-01    4     8227
   1797  0.18190000E+02  0.100000E-01    5     8232
   1798  0.18200000E+02  0.100000E-01    5     8237
   1799  0.18210000E+02  0.100000E-01    4     8241
   1800  0.18220000E+02  0.100000E-01    4     8245
   1801  0.18230000E+02  0.100000E-01    4     8249
   1802  0.18240000E+02  0.100000E-01    4     8253
   1803  0.18250000E+02  0.100000E-01    4     8257
   1804  0.18260000E+02  0.100000E-01    4     8261
   1805  0.18270000E+02  0.100000E-01    4     8265
   1806  0.18280000E+02  0.100000E-01    4     8269
   1807  0.18290000E+02  0.100000E-01    4     8273
   1808  0.18300000E+02  0.100000E-01    4     8277
   1809  0.18310000E+02  0.100000E-01    4     8281
   1810  0.18320000E+02  0.100000E-01    5     8286
   1811  0.18330000E+02  0.100000E-01    5     8291
   1812  0.18340000E+02  0.100000E-01    7     8298
   1813  0.18350000E+02  0.100000E-01    4     8302
   1814  0.18360000E+02  0.100000E-01    5     8307
   1815  0.18370000E+02  0.100000E-01    5     8312
   1816  0.18380000E+02  0.100000E-01    6     8318
   1817  0.18390000E+02  0.100000E-01    4     8322
   1818  0.18400000E+02  0.100000E-01    4     8326
   1819  0.18410000E+02  0.100000E-01    4     8330
   1820  0.18420000E+02  0.100000E-01    4     8334
   1821  0.18430000E+02  0.100000E-01    4     8338
   1822  0.18440000E+02  0.100000E-01    4     8342
   1823  0.18450000E+02  0.100000E-01    4     8346
   1824  0.18460000E+02  0.100000E-01    4     8350
   1825  0.18470000E+02  0.100000E-01    4     8354
   1826  0.18480000E+02  0.100000E-01    5     8359
   1827  0.18490000E+02  0.100000E-01    5     8364
   1828  0.18500000E+02  0.100000E-01    6     8370
   1829  0.18510000E+02  0.100000E-01    4     8374
   1830  0.18520000E+02  0.100000E-01    4     8378
   1831  0.18530000E+02  0.100000E-01    5     8383
   1832  0.18540000E+02  0.100000E-01    5     8388
   1833  0.18550000E+02  0.100000E-01    6     8394
   1834  0.18560000E+02  0.100000E-01    4     8398
   1835  0.18570000E+02  0.100000E-01    4     8402
   1836  0.18580000E+02  0.100000E-01    4     8406
   1837  0.18590000E+02  0.100000E-01    5     8411
   1838  0.18600000E+02  0.100000E-01    5     8416
   1839  0.18610000E+02  0.100000E-01    5     8421
   1840  0.18620000E+02  0.100000E-01    6     8427
   1841  0.18630000E+02  0.100000E-01    5     8432
   1842  0.18640000E+02  0.100000E-01    4     8436
   1843  0.18650000E+02  0.100000E-01    4     8440
   1844  0.18660000E+02  0.100000E-01    4     8444
   1845  0.18670000E+02  0.100000E-01    4     8448
   1846  0.18680000E+02  0.100000E-01    4     8452
   1847  0.18690000E+02  0.100000E-01    4     8456
   1848  0.18700000E+02  0.100000E-01    5     8461
   1849  0.18710000E+02  0.100000E-01    5     8466
   1850  0.18720000E+02  0.100000E-01    4     8470
   1851  0.18730000E+02  0.100000E-01    4     8474
   1852  0.18740000E+02  0.100000E-01    4     8478
   1853  0.18750000E+02  0.100000E-01    5     8483
   1854  0.18760000E+02  0.100000E-01    5     8488
   1855  0.18770000E+02  0.100000E-01    6     8494
   1856  0.18780000E+02  0.100000E-01    4     8498
   1857  0.18790000E+02  0.100000E-01    4     8502
   1858  0.18800000E+02  0.100000E-01    4     8506
   1859  0.18810000E+02  0.100000E-01    4     8510
   1860  0.18820000E+02  0.100000E-01    4     8514
   1861  0.18830000E+02  0.100000E-01    5     8519
   1862  0.18840000E+02  0.100000E-01    6     8525
   1863  0.18850000E+02  0.100000E-01    5     8530
   1864  0.18860000E+02  0.100000E-01    5     8535
   1865  0.18870000E+02  0.100000E-01    5     8540
   1866  0.18880000E+02  0.100000E-01    5     8545
   1867  0.18890000E+02  0.100000E-01    5     8550
   1868  0.18900000E+02  0.100000E-01    5     8555
   1869  0.18910000E+02  0.100000E-01    4     8559
   1870  0.18920000E+02  0.100000E-01    4     8563
   1871  0.18930000E+02  0.100000E-01    4     8567
   1872  0.18940000E+02  0.100000E-01    4     8571
   1873  0.18950000E+02  0.100000E-01    4     8575
   1874  0.18960000E+02  0.100000E-01    4     8579
   1875  0.18970000E+02  0.100000E-01    4     8583
   1876  0.18980000E+02  0.100000E-01    4     8587
   1877  0.18990000E+02  0.100000E-01    5     8592
   1878  0.19000000E+02  0.100000E-01    6     8598
   1879  0.19010000E+02  0.100000E-01    5     8603
   1880  0.19020000E+02  0.100000E-01    5     8608
   1881  0.19030000E+02  0.100000E-01    5     8613
   1882  0.19040000E+02  0.100000E-01    5     8618
   1883  0.19050000E+02  0.100000E-01    5     8623
   1884  0.19060000E+02  0.100000E-01    8     8631
   1885  0.19070000E+02  0.100000E-01    5     8636
   1886  0.19080000E+02  0.100000E-01    5     8641
   1887  0.19090000E+02  0.100000E-01    7     8648
   1888  0.19100000E+02  0.100000E-01    4     8652
   1889  0.19110000E+02  0.100000E-01    4     8656
   1890  0.19120000E+02  0.100000E-01    4     8660
   1891  0.19130000E+02  0.100000E-01    4     8664
   1892  0.19140000E+02  0.100000E-01    4     8668
   1893  0.19150000E+02  0.100000E-01    4     8672
   1894  0.19160000E+02  0.100000E-01    5     8677
   1895  0.19170000E+02  0.100000E-01    5     8682
   1896  0.19180000E+02  0.100000E-01    6     8688
   1897  0.19190000E+02  0.100000E-01    5     8693
   1898  0.19200000E+02  0.100000E-01    6     8699
   1899  0.19210000E+02  0.100000E-01    4     8703
   1900  0.19220000E+02  0.100000E-01    4     8707
   1901  0.19230000E+02  0.100000E-01    4     8711
   1902  0.19240000E+02  0.100000E-01    4     8715
   1903  0.19250000E+02  0.100000E-01    4     8719
   1904  0.19260000E+02  0.100000E-01    4     8723
   1905  0.19270000E+02  0.100000E-01    4     8727
   1906  0.19280000E+02  0.100000E-01    4     8731
   1907  0.19290000E+02  0.100000E-01    4     8735
   1908  0.19300000E+02  0.100000E-01    4     8739
   1909  0.19310000E+02  0.100000E-01    4     8743
   1910  0.19320000E+02  0.100000E-01    4     8747
   1911  0.19330000E+02  0.100000E-01    4     8751
   1912  0.19340000E+02  0.100000E-01    4     8755
   1913  0.19350000E+02  0.100000E-01    4     8759
   1914  0.19360000E+02  0.100000E-01    4     8763
   1915  0.19370000E+02  0.100000E-01    4     8767
   1916  0.19380000E+02  0.100000E-01    5     8772
   1917  0.19390000E+02  0.100000E-01    7     8779
   1918  0.19400000E+02  0.100000E-01    5     8784
   1919  0.19410000E+02  0.100000E-01    6     8790
   1920  0.19420000E+02  0.100000E-01    4     8794
   1921  0.19430000E+02  0.100000E-01    4     8798
   1922  0.19440000E+02  0.100000E-01    4     8802
   1923  0.19450000E+02  0.100000E-01    4     8806
   1924  0.19460000E+02  0.100000E-01    5     8811
   1925  0.19470000E+02  0.100000E-01    6     8817
   1926  0.19480000E+02  0.100000E-01    4     8821
   1927  0.19490000E+02  0.100000E-01    4     8825
   1928  0.19500000E+02  0.100000E-01    4     8829
   1929  0.19510000E+02  0.100000E-01    4     8833
   1930  0.19520000E+02  0.100000E-01    4     8837
   1931  0.19530000E+02  0.100000E-01    4     8841
   1932  0.19540000E+02  0.100000E-01    5     8846
   1933  0.19550000E+02  0.100000E-01    6     8852
   1934  0.19560000E+02  0.100000E-01    4     8856
   1935  0.19570000E+02  0.100000E-01    4     8860
   1936  0.19580000E+02  0.100000E-01    5     8865
   1937  0.19590000E+02  0.100000E-01    5     8870
   1938  0.19600000E+02  0.100000E-01    5     8875
   1939  0.19610000E+02  0.100000E-01    4     8879
   1940  0.19620000E+02  0.100000E-01    4     8883
   1941  0.19630000E+02  0.100000E-01    4     8887
   1942  0.19640000E+02  0.100000E-01    4     8891
   1943  0.19650000E+02  0.100000E-01    4     8895
   1944  0.19660000E+02  0.100000E-01    4     8899
   1945  0.19670000E+02  0.100000E-01    4     8903
   1946  0.19680000E+02  0.100000E-01    4     8907
   1947  0.19690000E+02  0.100000E-01    4     8911
   1948  0.19700000E+02  0.100000E-01    4     8915
   1949  0.19710000E+02  0.100000E-01    4     8919
   1950  0.19720000E+02  0.100000E-01    4     8923
   1951  0.19730000E+02  0.100000E-01    5     8928
   1952  0.19740000E+02  0.100000E-01    5     8933
   1953  0.19750000E+02  0.100000E-01    5     8938
   1954  0.19760000E+02  0.100000E-01    5     8943
   1955  0.19770000E+02  0.100000E-01    5     8948
   1956  0.19780000E+02  0.100000E-01    4     8952
   1957  0.19790000E+02  0.100000E-01    4     8956
   1958  0.19800000E+02  0.100000E-01    4     8960
   1959  0.19810000E+02  0.100000E-01    4     8964
   1960  0.19820000E+02  0.100000E-01    4     8968
   1961  0.19830000E+02  0.100000E-01    4     8972
   1962  0.19840000E+02  0.100000E-01    4     8976
   1963  0.19850000E+02  0.100000E-01    5     8981
   1964  0.19860000E+02  0.100000E-01    6     8987
   1965  0.19870000E+02  0.100000E-01    4     8991
   1966  0.19880000E+02  0.100000E-01    4     8995
   1967  0.19890000E+02  0.100000E-01    4     8999
   1968  0.19900000E+02  0.100000E-01    4     9003
   1969  0.19910000E+02  0.100000E-01    5     9008
   1970  0.19920000E+02  0.100000E-01    5     9013
   1971  0.19930000E+02  0.100000E-01    4     9017
   1972  0.19940000E+02  0.100000E-01    4     9021
   1973  0.19950000E+02  0.100000E-01    5     9026
   1974  0.19960000E+02  0.100000E-01    5     9031
   1975  0.19970000E+02  0.100000E-01    5     9036
   1976  0.19980000E+02  0.100000E-01    5     9041
   1977  0.19990000E+02  0.100000E-01    5     9046
   1978  0.20000000E+02  0.100000E-01    5     9051
   1979  0.20010000E+02  0.100000E-01    5     9056
   1980  0.20020000E+02  0.100000E-01   10     9066
   1981  0.20030000E+02  0.100000E-01    4     9070
   1982  0.20040000E+02  0.100000E-01    4     9074
   1983  0.20050000E+02  0.100000E-01    5     9079
   1984  0.20060000E+02  0.100000E-01    5     9084
   1985  0.20070000E+02  0.100000E-01    4     9088
   1986  0.20080000E+02  0.100000E-01    4     9092
   1987  0.20090000E+02  0.100000E-01    5     9097
   1988  0.20100000E+02  0.100000E-01    5     9102
   1989  0.20110000E+02  0.100000E-01    6     9108
   1990  0.20120000E+02  0.100000E-01    4     9112
   1991  0.20130000E+02  0.100000E-01    4     9116
   1992  0.20140000E+02  0.100000E-01    4     9120
   1993  0.20150000E+02  0.100000E-01    4     9124
   1994  0.20160000E+02  0.100000E-01    4     9128
   1995  0.20170000E+02  0.100000E-01    4     9132
   1996  0.20180000E+02  0.100000E-01    4     9136
   1997  0.20190000E+02  0.100000E-01    5     9141
   1998  0.20200000E+02  0.100000E-01    5     9146
   1999  0.20210000E+02  0.100000E-01    5     9151
   2000  0.20220000E+02  0.100000E-01    6     9157
   2001  0.20230000E+02  0.100000E-01    4     9161
   2002  0.20240000E+02  0.100000E-01    4     9165
   2003  0.20250000E+02  0.100000E-01    4     9169
   2004  0.20260000E+02  0.100000E-01    5     9174
   2005  0.20270000E+02  0.100000E-01    5     9179
   2006  0.20280000E+02  0.100000E-01    5     9184
   2007  0.20290000E+02  0.100000E-01    4     9188
   2008  0.20300000E+02  0.100000E-01    4     9192
   2009  0.20310000E+02  0.100000E-01    4     9196
   2010  0.20320000E+02  0.100000E-01    4     9200
   2011  0.20330000E+02  0.100000E-01    4     9204
   2012  0.20340000E+02  0.100000E-01    4     9208
   2013  0.20350000E+02  0.100000E-01    4     9212
   2014  0.20360000E+02  0.100000E-01    4     9216
   2015  0.20370000E+02  0.100000E-01    4     9220
   2016  0.20380000E+02  0.100000E-01    4     9224
   2017  0.20390000E+02  0.100000E-01    4     9228
   2018  0.20400000E+02  0.100000E-01    5     9233
   2019  0.20410000E+02  0.100000E-01    5     9238
   2020  0.20420000E+02  0.100000E-01    5     9243
   2021  0.20430000E+02  0.100000E-01    4     9247
   2022  0.20440000E+02  0.100000E-01    4     9251
   2023  0.20450000E+02  0.100000E-01    5     9256
   2024  0.20460000E+02  0.100000E-01    5     9261
   2025  0.20470000E+02  0.100000E-01    5     9266
   2026  0.20480000E+02  0.100000E-01    5     9271
   2027  0.20490000E+02  0.100000E-01    5     9276
   2028  0.20500000E+02  0.100000E-01    6     9282
   2029  0.20510000E+02  0.100000E-01    4     9286
   2030  0.20520000E+02  0.100000E-01    5     9291
   2031  0.20530000E+02  0.100000E-01    6     9297
   2032  0.20540000E+02  0.100000E-01    4     9301
   2033  0.20550000E+02  0.100000E-01    4     9305
   2034  0.20560000E+02  0.100000E-01    4     9309
   2035  0.20570000E+02  0.100000E-01    4     9313
   2036  0.20580000E+02  0.100000E-01    4     9317
   2037  0.20590000E+02  0.100000E-01    4     9321
   2038  0.20600000E+02  0.100000E-01    5     9326
   2039  0.20610000E+02  0.100000E-01    5     9331
   2040  0.20620000E+02  0.100000E-01    4     9335
   2041  0.20630000E+02  0.100000E-01    4     9339
   2042  0.20640000E+02  0.100000E-01    4     9343
   2043  0.20650000E+02  0.100000E-01    5     9348
   2044  0.20660000E+02  0.100000E-01    5     9353
   2045  0.20670000E+02  0.100000E-01    4     9357
   2046  0.20680000E+02  0.100000E-01    4     9361
   2047  0.20690000E+02  0.100000E-01    4     9365
   2048  0.20700000E+02  0.100000E-01    4     9369
   2049  0.20710000E+02  0.100000E-01    5     9374
   2050  0.20720000E+02  0.100000E-01    5     9379
   2051  0.20730000E+02  0.100000E-01    4     9383
   2052  0.20740000E+02  0.100000E-01    4     9387
   2053  0.20750000E+02  0.100000E-01    5     9392
   2054  0.20760000E+02  0.100000E-01    5     9397
   2055  0.20770000E+02  0.100000E-01    5     9402
   2056  0.20780000E+02  0.100000E-01    5     9407
   2057  0.20790000E+02  0.100000E-01    5     9412
   2058  0.20800000E+02  0.100000E-01    5     9417
   2059  0.20810000E+02  0.100000E-01    4     9421
   2060  0.20820000E+02  0.100000E-01    4     9425
   2061  0.20830000E+02  0.100000E-01    4     9429
   2062  0.20840000E+02  0.100000E-01    4     9433
   2063  0.20850000E+02  0.100000E-01    5     9438
   2064  0.20860000E+02  0.100000E-01    5     9443
   2065  0.20870000E+02  0.100000E-01    4     9447
   2066  0.20880000E+02  0.100000E-01    4     9451
   2067  0.20890000E+02  0.100000E-01    5     9456
   2068  0.20900000E+02  0.100000E-01    5     9461
   2069  0.20910000E+02  0.100000E-01    9     9470
   2070  0.20920000E+02  0.100000E-01    4     9474
   2071  0.20930000E+02  0.100000E-01    4     9478
   2072  0.20940000E+02  0.100000E-01    5     9483
   2073  0.20950000E+02  0.100000E-01    5     9488
   2074  0.20960000E+02  0.100000E-01    6     9494
   2075  0.20970000E+02  0.100000E-01    4     9498
   2076  0.20980000E+02  0.100000E-01    4     9502
   2077  0.20990000E+02  0.100000E-01    4     9506
   2078  0.21000000E+02  0.100000E-01    4     9510
   2079  0.21010000E+02  0.100000E-01    4     9514
   2080  0.21020000E+02  0.100000E-01    4     9518
   2081  0.21030000E+02  0.100000E-01    4     9522
   2082  0.21040000E+02  0.100000E-01    4     9526
   2083  0.21050000E+02  0.100000E-01    4     9530
   2084  0.21060000E+02  0.100000E-01    4     9534
   2085  0.21070000E+02  0.100000E-01    4     9538
   2086  0.21080000E+02  0.100000E-01    5     9543
   2087  0.21090000E+02  0.100000E-01    6     9549
   2088  0.21100000E+02  0.100000E-01    5     9554
   2089  0.21110000E+02  0.100000E-01    6     9560
   2090  0.21120000E+02  0.100000E-01    4     9564
   2091  0.21130000E+02  0.100000E-01    5     9569
   2092  0.21140000E+02  0.100000E-01    5     9574
   2093  0.21150000E+02  0.100000E-01    6     9580
   2094  0.21160000E+02  0.100000E-01    6     9586
   2095  0.21170000E+02  0.100000E-01    5     9591
   2096  0.21180000E+02  0.100000E-01    4     9595
   2097  0.21190000E+02  0.100000E-01    4     9599
   2098  0.21200000E+02  0.100000E-01    4     9603
   2099  0.21210000E+02  0.100000E-01    4     9607
   2100  0.21220000E+02  0.100000E-01    4     9611
   2101  0.21230000E+02  0.100000E-01    4     9615
   2102  0.21240000E+02  0.100000E-01    4     9619
   2103  0.21250000E+02  0.100000E-01    4     9623
   2104  0.21260000E+02  0.100000E-01    4     9627
   2105  0.21270000E+02  0.100000E-01    4     9631
   2106  0.21280000E+02  0.100000E-01    5     9636
   2107  0.21290000E+02  0.100000E-01    5     9641
   2108  0.21300000E+02  0.100000E-01    4     9645
   2109  0.21310000E+02  0.100000E-01    4     9649
   2110  0.21320000E+02  0.100000E-01    4     9653
   2111  0.21330000E+02  0.100000E-01    4     9657
   2112  0.21340000E+02  0.100000E-01    5     9662
   2113  0.21350000E+02  0.100000E-01    5     9667
   2114  0.21360000E+02  0.100000E-01    4     9671
   2115  0.21370000E+02  0.100000E-01    4     9675
   2116  0.21380000E+02  0.100000E-01    4     9679
   2117  0.21390000E+02  0.100000E-01    4     9683
   2118  0.21400000E+02  0.100000E-01    4     9687
   2119  0.21410000E+02  0.100000E-01    4     9691
   2120  0.21420000E+02  0.100000E-01    4     9695
   2121  0.21430000E+02  0.100000E-01    4     9699
   2122  0.21440000E+02  0.100000E-01    4     9703
   2123  0.21450000E+02  0.100000E-01    4     9707
   2124  0.21460000E+02  0.100000E-01    4     9711
   2125  0.21470000E+02  0.100000E-01    4     9715
   2126  0.21480000E+02  0.100000E-01    4     9719
   2127  0.21490000E+02  0.100000E-01    4     9723
   2128  0.21500000E+02  0.100000E-01    4     9727
   2129  0.21510000E+02  0.100000E-01    4     9731
   2130  0.21520000E+02  0.100000E-01    4     9735
   2131  0.21530000E+02  0.100000E-01    4     9739
   2132  0.21540000E+02  0.100000E-01    5     9744
   2133  0.21550000E+02  0.100000E-01    4     9748
   2134  0.21560000E+02  0.100000E-01    4     9752
   2135  0.21570000E+02  0.100000E-01    4     9756
   2136  0.21580000E+02  0.100000E-01    5     9761
   2137  0.21590000E+02  0.100000E-01    5     9766
   2138  0.21600000E+02  0.100000E-01    4     9770
   2139  0.21610000E+02  0.100000E-01    4     9774
   2140  0.21620000E+02  0.100000E-01    4     9778
   2141  0.21630000E+02  0.100000E-01    4     9782
   2142  0.21640000E+02  0.100000E-01    4     9786
   2143  0.21650000E+02  0.100000E-01    4     9790
   2144  0.21660000E+02  0.100000E-01    4     9794
   2145  0.21670000E+02  0.100000E-01    5     9799
   2146  0.21680000E+02  0.100000E-01    5     9804
   2147  0.21690000E+02  0.100000E-01    4     9808
   2148  0.21700000E+02  0.100000E-01    5     9813
   2149  0.21710000E+02  0.100000E-01    5     9818
   2150  0.21720000E+02  0.100000E-01    6     9824
   2151  0.21730000E+02  0.100000E-01    5     9829
   2152  0.21740000E+02  0.100000E-01    4     9833
   2153  0.21750000E+02  0.100000E-01    4     9837
   2154  0.21760000E+02  0.100000E-01    4     9841
   2155  0.21770000E+02  0.100000E-01    4     9845
   2156  0.21780000E+02  0.100000E-01    4     9849
   2157  0.21790000E+02  0.100000E-01    5     9854
   2158  0.21800000E+02  0.100000E-01    5     9859
   2159  0.21810000E+02  0.100000E-01    7     9866
   2160  0.21820000E+02  0.100000E-01    4     9870
   2161  0.21830000E+02  0.100000E-01    5     9875
   2162  0.21840000E+02  0.100000E-01    5     9880
   2163  0.21850000E+02  0.100000E-01    6     9886
   2164  0.21860000E+02  0.100000E-01    4     9890
   2165  0.21870000E+02  0.100000E-01    5     9895
   2166  0.21880000E+02  0.100000E-01    5     9900
   2167  0.21890000E+02  0.100000E-01    4     9904
   2168  0.21900000E+02  0.100000E-01    4     9908
   2169  0.21910000E+02  0.100000E-01    4     9912
   2170  0.21920000E+02  0.100000E-01    4     9916
   2171  0.21930000E+02  0.100000E-01    4     9920
   2172  0.21940000E+02  0.100000E-01    4     9924
   2173  0.21950000E+02  0.100000E-01    4     9928
   2174  0.21960000E+02  0.100000E-01    5     9933
   2175  0.21970000E+02  0.100000E-01    5     9938
   2176  0.21980000E+02  0.100000E-01    6     9944
   2177  0.21990000E+02  0.100000E-01    4     9948
   2178  0.22000000E+02  0.100000E-01    4     9952
   2179  0.22010000E+02  0.100000E-01    4     9956
   2180  0.22020000E+02  0.100000E-01    4     9960
   2181  0.22030000E+02  0.100000E-01    4     9964
   2182  0.22040000E+02  0.100000E-01    4     9968
   2183  0.22050000E+02  0.100000E-01    4     9972
   2184  0.22060000E+02  0.100000E-01    4     9976
   2185  0.22070000E+02  0.100000E-01    4     9980
   2186  0.22080000E+02  0.100000E-01    4     9984
   2187  0.22090000E+02  0.100000E-01    4     9988
   2188  0.22100000E+02  0.100000E-01    4     9992
   2189  0.22110000E+02  0.100000E-01    4     9996
   2190  0.22120000E+02  0.100000E-01    4    10000
   2191  0.22130000E+02  0.100000E-01    4    10004
   2192  0.22140000E+02  0.100000E-01    4    10008
