 FileVersion=0003


       Time         hAtm       hRoot     hKode3     hKode1      hSeep     hKode5     hKode6     hKode7     hKode8     hKode9 ... 
       [T]          [L]         [L]        [L]        [L]        [L]        [L]        [L]       [L]        [L]        [L]

       24.6600        0.0        0.0        0.0    18018.6        0.0        0.0        0.0        0.0        0.0        0.0
       24.6700        0.0        0.0        0.0    18018.9        0.0        0.0        0.0        0.0        0.0        0.0
       24.6800        0.0        0.0        0.0    18018.2        0.0        0.0        0.0        0.0        0.0        0.0
       24.6900        0.0        0.0        0.0    18016.6        0.0        0.0        0.0        0.0        0.0        0.0
       24.7000        0.0        0.0        0.0    18014.2        0.0        0.0        0.0        0.0        0.0        0.0
       24.7100        0.0        0.0        0.0    18009.8        0.0        0.0        0.0        0.0        0.0        0.0
       24.7200        0.0        0.0        0.0    18002.2        0.0        0.0        0.0        0.0        0.0        0.0
       24.7300        0.0        0.0        0.0    18007.1        0.0        0.0        0.0        0.0        0.0        0.0
       24.7400        0.0        0.0        0.0    18039.3        0.0        0.0        0.0        0.0        0.0        0.0
       24.7500        0.0        0.0        0.0    18048.5        0.0        0.0        0.0        0.0        0.0        0.0
       24.7600        0.0        0.0        0.0    18045.5        0.0        0.0        0.0        0.0        0.0        0.0
       24.7700        0.0        0.0        0.0    18041.1        0.0        0.0        0.0        0.0        0.0        0.0
       24.7800        0.0        0.0        0.0    18034.6        0.0        0.0        0.0        0.0        0.0        0.0
       24.7900        0.0        0.0        0.0    18023.9        0.0        0.0        0.0        0.0        0.0        0.0
       24.8000        0.0        0.0        0.0    17989.6        0.0        0.0        0.0        0.0        0.0        0.0
       24.8100        0.0        0.0        0.0    18087.6        0.0        0.0        0.0        0.0        0.0        0.0
       24.8200        0.0        0.0        0.0    18087.9        0.0        0.0        0.0        0.0        0.0        0.0
       24.8300        0.0        0.0        0.0    18083.1        0.0        0.0        0.0        0.0        0.0        0.0
       24.8400        0.0        0.0        0.0    18074.5        0.0        0.0        0.0        0.0        0.0        0.0
       24.8500        0.0        0.0        0.0    18069.2        0.0        0.0        0.0        0.0        0.0        0.0
       24.8600        0.0        0.0        0.0    18111.8        0.0        0.0        0.0        0.0        0.0        0.0
       24.8700        0.0        0.0        0.0    18107.1        0.0        0.0        0.0        0.0        0.0        0.0
       24.8800        0.0        0.0        0.0    18099.9        0.0        0.0        0.0        0.0        0.0        0.0
       24.8900        0.0        0.0        0.0    18087.2        0.0        0.0        0.0        0.0        0.0        0.0
       24.9000        0.0        0.0        0.0    18098.2        0.0        0.0        0.0        0.0        0.0        0.0
       24.9100        0.0        0.0        0.0    18099.3        0.0        0.0        0.0        0.0        0.0        0.0
       24.9200        0.0        0.0        0.0    18121.6        0.0        0.0        0.0        0.0        0.0        0.0
       24.9300        0.0        0.0        0.0    18173.0        0.0        0.0        0.0        0.0        0.0        0.0
       24.9400        0.0        0.0        0.0    18190.8        0.0        0.0        0.0        0.0        0.0        0.0
       24.9500        0.0        0.0        0.0    18195.3        0.0        0.0        0.0        0.0        0.0        0.0
       24.9600        0.0        0.0        0.0    18195.6        0.0        0.0        0.0        0.0        0.0        0.0
       24.9700        0.0        0.0        0.0    18228.0        0.0        0.0        0.0        0.0        0.0        0.0
       24.9800        0.0        0.0        0.0    18265.2        0.0        0.0        0.0        0.0        0.0        0.0
       24.9900        0.0        0.0        0.0    18266.3        0.0        0.0        0.0        0.0        0.0        0.0
       25.0000        0.0        0.0        0.0    18266.5        0.0        0.0        0.0        0.0        0.0        0.0
       25.0100        0.0        0.0        0.0    18265.6        0.0        0.0        0.0        0.0        0.0        0.0
       25.0200        0.0        0.0        0.0    18263.2        0.0        0.0        0.0        0.0        0.0        0.0
       25.0300        0.0        0.0        0.0    18258.7        0.0        0.0        0.0        0.0        0.0        0.0
       25.0400        0.0        0.0        0.0    18250.3        0.0        0.0        0.0        0.0        0.0        0.0
       25.0500        0.0        0.0        0.0    18231.2        0.0        0.0        0.0        0.0        0.0        0.0
       25.0600        0.0        0.0        0.0    18271.5        0.0        0.0        0.0        0.0        0.0        0.0
       25.0700        0.0        0.0        0.0    18330.4        0.0        0.0        0.0        0.0        0.0        0.0
       25.0800        0.0        0.0        0.0    18332.4        0.0        0.0        0.0        0.0        0.0        0.0
       25.0900        0.0        0.0        0.0    18333.8        0.0        0.0        0.0        0.0        0.0        0.0
       25.1000        0.0        0.0        0.0    18334.3        0.0        0.0        0.0        0.0        0.0        0.0
       25.1100        0.0        0.0        0.0    18333.6        0.0        0.0        0.0        0.0        0.0        0.0
       25.1200        0.0        0.0        0.0    18331.1        0.0        0.0        0.0        0.0        0.0        0.0
       25.1300        0.0        0.0        0.0    18324.2        0.0        0.0        0.0        0.0        0.0        0.0
       25.1400        0.0        0.0        0.0    18350.5        0.0        0.0        0.0        0.0        0.0        0.0
       25.1500        0.0        0.0        0.0    18379.2        0.0        0.0        0.0        0.0        0.0        0.0
       25.1600        0.0        0.0        0.0    18378.0        0.0        0.0        0.0        0.0        0.0        0.0
       25.1700        0.0        0.0        0.0    18374.5        0.0        0.0        0.0        0.0        0.0        0.0
       25.1800        0.0        0.0        0.0    18359.4        0.0        0.0        0.0        0.0        0.0        0.0
       25.1900        0.0        0.0        0.0    18397.4        0.0        0.0        0.0        0.0        0.0        0.0
       25.2000        0.0        0.0        0.0    18395.7        0.0        0.0        0.0        0.0        0.0        0.0
       25.2100        0.0        0.0        0.0    18389.9        0.0        0.0        0.0        0.0        0.0        0.0
       25.2200        0.0        0.0        0.0    18393.8        0.0        0.0        0.0        0.0        0.0        0.0
       25.2300        0.0        0.0        0.0    18411.0        0.0        0.0        0.0        0.0        0.0        0.0
       25.2400        0.0        0.0        0.0    18409.6        0.0        0.0        0.0        0.0        0.0        0.0
       25.2500        0.0        0.0        0.0    18406.9        0.0        0.0        0.0        0.0        0.0        0.0
       25.2600        0.0        0.0        0.0    18402.1        0.0        0.0        0.0        0.0        0.0        0.0
       25.2700        0.0        0.0        0.0    18393.8        0.0        0.0        0.0        0.0        0.0        0.0
       25.2800        0.0        0.0        0.0    18378.7        0.0        0.0        0.0        0.0        0.0        0.0
